row_name,column_class,value,citation_url,status
Agentic Plan Caching (APC),tax-governance,inspectable,https://arxiv.org/abs/2506.14852,real-data
Agentic Plan Caching (APC),claims,Plan template extraction from completed agent runs; keyword retrieval; lightweight model adaptation; 50.31% cost reduction and 27.28% latency reduction.,https://arxiv.org/abs/2506.14852,real-data
Agentic Plan Caching (APC),mindshare,11 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2506.14852,real-data
AI PERSONA,tax-governance,inspectable,https://arxiv.org/html/2412.13103,real-data
AI PERSONA,claims,Lifelong personalization of LLMs to continuously adapt to diverse user profiles; releases code and data for benchmarking lifelong personalized LLM systems.,https://arxiv.org/abs/2412.13103,real-data
AI PERSONA,mindshare,29 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2412.13103,real-data
AiT (Associative Transformer),tax-governance,opaque,https://arxiv.org/abs/2309.12862,real-data
AiT (Associative Transformer),claims,Sparse attention mechanism using Hopfield-energy associative memory for token reconstruction; outperforms sparse Transformer baselines with fewer parameters; CVPR 2025.,https://arxiv.org/abs/2309.12862,real-data
AiT (Associative Transformer),mindshare,3 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2309.12862,real-data
Alita,tax-storage,file,https://arxiv.org/abs/2505.20286,real-data
Alita,tax-retrieval,agentic,https://arxiv.org/abs/2505.20286,real-data
Alita,tax-governance,inspectable,https://arxiv.org/abs/2505.20286,real-data
Alita,claims,"Generalist agent with minimal predefinition and maximal self-evolution via MCP generation; 75.15% pass@1 on GAIA validation, 74.00% on Mathvista, 52.00% on PathVQA.",https://arxiv.org/abs/2505.20286,real-data
Alita,mindshare,92 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2505.20286,real-data
Alita-G,tax-storage,file,https://arxiv.org/abs/2510.23601,real-data
Alita-G,tax-retrieval,agentic,https://arxiv.org/abs/2510.23601,real-data
Alita-G,tax-governance,inspectable,https://arxiv.org/abs/2510.23601,real-data
Alita-G,claims,"Self-evolution from generalist to domain expert via MCP synthesis, abstraction, and curation into MCP Box; 83.03% pass@1 and 89.09% pass@3 on GAIA; ~15% token cost reduction.",https://arxiv.org/abs/2510.23601,real-data
Alita-G,mindshare,3 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2510.23601,real-data
AlphaEdit,tax-governance,deterministic,https://arxiv.org/abs/2410.02355,real-data
AlphaEdit,claims,"Locating-then-editing parametric edits via null-space projection of perturbations preserving original knowledge; boosts existing methods by 36.7% average across LLaMA3, GPT2-XL, GPT-J.",https://arxiv.org/abs/2410.02355,real-data
AlphaEdit,mindshare,191 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2410.02355,real-data
Arigraph,tax-governance,inspectable,https://arxiv.org/abs/2407.04363,real-data
Arigraph,claims,LLM agent builds and maintains memory graph integrating semantic and episodic information during exploration; outperforms memory baselines on text games and competitive on multi-hop QA.,https://arxiv.org/abs/2407.04363,real-data
Arigraph,mindshare,63 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2407.04363,real-data
AriGraph,tax-governance,inspectable,https://arxiv.org/abs/2407.04363,real-data
AriGraph,mindshare,63 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2407.04363,real-data
ARMT (Associative RMT),tax-governance,opaque,https://arxiv.org/abs/2407.04841,real-data
ARMT (Associative RMT),mindshare,13 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2407.04841,real-data
ATLAS,tax-governance,opaque,https://arxiv.org/abs/2505.23735,real-data
ATLAS,mindshare,42 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2505.23735,real-data
BrowserAgent,tax-governance,inspectable,https://arxiv.org/abs/2510.10666,real-data
BrowserAgent,claims,Direct browser interaction via Playwright with predefined actions; explicit memory of key conclusions across steps; ~20% improvement over Search-R1 on multi-hop QA tasks.,https://arxiv.org/abs/2510.10666,real-data
BrowserAgent,mindshare,5 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2510.10666,real-data
Buffer of Thoughts,tax-governance,inspectable,https://arxiv.org/abs/2406.04271,real-data
Buffer of Thoughts,claims,Stores high-level thought-templates distilled from problem-solving; buffer-manager dynamically updates the meta-buffer; 11-51% improvements at 12% computational cost of competing methods.,https://arxiv.org/abs/2406.04271,real-data
CAM,tax-governance,inspectable,https://arxiv.org/abs/2510.05520,real-data
CAM,claims,"Constructivist Agentic Memory (Piaget-inspired): structured schemata, flexible assimilation, dynamic accommodation; incremental overlapping clustering; balances performance and efficiency over QA, summarization, claim verification.",https://arxiv.org/abs/2510.05520,real-data
CAM,mindshare,13 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2510.05520,real-data
CDMem,tax-governance,inspectable,https://aclanthology.org/2025.naacl-industry.80/,real-data
CDMem,mindshare,below detection threshold,https://www.semanticscholar.org/search?q=CDMem+cognitive+psychology+memory+ALFWorld,real-data
CL of LLMs Survey,tax-storage,not applicable — purely conceptual / survey paper,,not-applicable
CL of LLMs Survey,tax-retrieval,not applicable — purely conceptual / survey paper,,not-applicable
CL of LLMs Survey,tax-persistence,not applicable — purely conceptual / survey paper,,not-applicable
CL of LLMs Survey,tax-update,not applicable — purely conceptual / survey paper,,not-applicable
CL of LLMs Survey,tax-unit,not applicable — purely conceptual / survey paper,,not-applicable
CL of LLMs Survey,tax-governance,not applicable — purely conceptual / survey paper,,not-applicable
CL of LLMs Survey,claims,"Comprehensive survey of continual learning of LLMs covering vertical (general->specific) and horizontal (across time/domains) continuity; structured around Continual Pre-Training, Domain-Adaptive Pre-training, and Continual Fine-Tuning.",https://dl.acm.org/doi/10.1145/3735633,real-data
CL of LLMs Survey,mindshare,236 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2404.16789,real-data
COLA,tax-governance,inspectable,https://arxiv.org/abs/2503.09263,real-data
COLA,claims,Collaborative multi-agent framework for Windows UI automation; scenario-aware Task Scheduler decomposes tasks; per-agent memory units for self-evolution; interactive backtracking for human intervention.,https://arxiv.org/abs/2503.09263,real-data
COLA,mindshare,3 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2503.09263,real-data
ComoRAG,tax-governance,inspectable,https://arxiv.org/abs/2508.10419,real-data
ComoRAG,claims,Cognitive-inspired iterative retrieval with dynamic memory workspace; impasse detection -> probing queries -> evidence retrieval -> memory integration; up to 11% improvement over RAG on 200K+ token narratives.,https://arxiv.org/abs/2508.10419,real-data
ComoRAG,mindshare,6 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2508.10419,real-data
Compressive Transformer,tax-governance,opaque,https://arxiv.org/abs/1911.05507,real-data
Compressive Transformer,claims,Compresses past memories for long-range sequence learning; SOTA on WikiText-103 and Enwik8; introduces PG-19 benchmark; effective for speech and RL memory.,https://arxiv.org/abs/1911.05507,real-data
Compressive Transformer,mindshare,832 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:1911.05507,real-data
CREATOR,tax-governance,inspectable,https://arxiv.org/abs/2305.14318,real-data
CREATOR,claims,Disentangles abstract tool creation and concrete decision execution; LLMs autonomously generate custom tools using documentation and code; surpasses CoT and PoT on MATH and TabMWP.,https://arxiv.org/abs/2305.14318,real-data
D-SMART,tax-governance,inspectable,https://arxiv.org/abs/2510.13363,real-data
D-SMART,claims,"Dynamic Structured Memory + Reasoning Tree using OWL-compliant KG over conversation history; 48% elevation in dialogue consistency, up to 10.1% quality on MT-Bench-101.",https://arxiv.org/abs/2510.13363,real-data
D-SMART,mindshare,1 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2510.13363,real-data
Darwin Gödel Machine,tax-governance,auditable,https://arxiv.org/abs/2505.22954,real-data
Darwin Gödel Machine,claims,"Self-improving AI iteratively modifies own code, validated through coding benchmarks; archive of generated agents; SWE-bench 20.0%->50.0%, Polyglot 14.2%->30.7%.",https://arxiv.org/abs/2505.22954,real-data
Darwin Gödel Machine,mindshare,84 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2505.22954,real-data
DeepAgent,tax-governance,inspectable,https://arxiv.org/abs/2510.21618,real-data
DeepAgent,claims,"End-to-end deep reasoning agent integrating thinking, tool discovery, action execution; autonomous memory folding into episodic/working/tool memory; ToolPO RL training; gains across 8 benchmarks.",https://arxiv.org/abs/2510.21618,real-data
DeepAgent,mindshare,37 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2510.21618,real-data
DIAMOND,tax-governance,opaque,https://arxiv.org/abs/2405.12399,real-data
DIAMOND,mindshare,209 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2405.12399,real-data
Differentiable Search Index (DSI),tax-governance,opaque,https://arxiv.org/abs/2202.06991,real-data
Differentiable Search Index (DSI),mindshare,405 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2202.06991,real-data
Dreamer 4,tax-governance,opaque,https://arxiv.org/abs/2509.24527,real-data
Dreamer 4,mindshare,63 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2509.24527,real-data
DreamerV3,tax-governance,opaque,https://arxiv.org/abs/2301.04104,real-data
Dual-Process Agent (DPA),tax-governance,inspectable,https://www.mdpi.com/2079-9292/15/6/1232,real-data
Dual-Process Agent (DPA),mindshare,below detection threshold,https://www.semanticscholar.org/search?q=Dual-Process+Agent+Continual+Context+Refinement,real-data
Dynamic Cheatsheet,tax-governance,inspectable,https://arxiv.org/abs/2504.07952,real-data
Dynamic Cheatsheet,claims,"Persistent evolving memory of strategies, code snippets, problem-solving insights stored as concise transferable snippets; Claude AIME accuracy more than doubled; GPT-4o Game of 24 from 10% to 99%.",https://arxiv.org/abs/2504.07952,real-data
Dynamic Cheatsheet,mindshare,57 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2504.07952,real-data
ELDER,tax-governance,opaque,https://arxiv.org/abs/2408.11869,real-data
ELDER,claims,Mixture-of-LoRA for lifelong model editing with router network and continuous data-adapter mapping; outperforms 8 baselines on GPT-2 XL and LLaMA2-7B; AAAI-25.,https://arxiv.org/abs/2408.11869,real-data
ELDER,mindshare,6 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2408.11869,real-data
EM-LLM,tax-governance,inspectable,https://arxiv.org/abs/2407.09450,real-data
EM-LLM,claims,Human episodic memory inspired LLM; events segmented online via Bayesian surprise + graph-theoretic refinement; outperforms InfLLM and RAG; retrieval across 10M tokens.,https://arxiv.org/abs/2407.09450,real-data
EM-LLM,mindshare,52 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2407.09450,real-data
EMAT,tax-governance,opaque,https://arxiv.org/abs/2210.16773,real-data
EMAT,mindshare,58 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2210.16773,real-data
EMU (Efficient Episodic Memory Utilization),tax-governance,opaque,https://arxiv.org/abs/2403.01112,real-data
EMU (Efficient Episodic Memory Utilization),mindshare,13 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2403.01112,real-data
Episodic Memory Is the Missing Piece,tax-storage,not applicable — purely conceptual / position paper,,not-applicable
Episodic Memory Is the Missing Piece,tax-retrieval,not applicable — purely conceptual / position paper,,not-applicable
Episodic Memory Is the Missing Piece,tax-persistence,not applicable — purely conceptual / position paper,,not-applicable
Episodic Memory Is the Missing Piece,tax-update,not applicable — purely conceptual / position paper,,not-applicable
Episodic Memory Is the Missing Piece,tax-unit,not applicable — purely conceptual / position paper,,not-applicable
Episodic Memory Is the Missing Piece,tax-governance,not applicable — purely conceptual / position paper,,not-applicable
Episodic Memory Is the Missing Piece,mindshare,35 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2502.06975,real-data
EWC (Elastic Weight Consolidation),tax-governance,opaque,https://arxiv.org/abs/1612.00796,real-data
EWC (Elastic Weight Consolidation),mindshare,9653 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:1612.00796,real-data
ExpeL,tax-governance,inspectable,https://arxiv.org/abs/2308.10144,real-data
ExpeL,claims,LLM agent extracts knowledge as natural language from training tasks without parameter updates; in-context learning over accumulated experiences; AAAI 2024.,https://arxiv.org/abs/2308.10144,real-data
Fincon,tax-governance,inspectable,https://arxiv.org/abs/2407.06567,real-data
Fincon,claims,LLM multi-agent framework for financial decisions with manager-analyst hierarchy and conceptual verbal reinforcement; episodic self-critique updates investment beliefs; selective propagation reduces communication cost.,https://arxiv.org/abs/2407.06567,real-data
Fincon,mindshare,124 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2407.06567,real-data
FLEX,tax-storage,file,https://arxiv.org/abs/2511.06449,real-data
FLEX,tax-retrieval,similarity,https://arxiv.org/abs/2511.06449,real-data
FLEX,tax-governance,inspectable,https://arxiv.org/abs/2511.06449,real-data
FLEX,claims,"Gradient-free continual evolution of LLM agents via structured experience library through reflection on success/failure; AIME25 +23%, USPTO50k +10%, ProteinGym +14%; identifies scaling laws of experiential growth.",https://arxiv.org/abs/2511.06449,real-data
FLEX,mindshare,28 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2511.06449,real-data
FOREVER,tax-governance,opaque,https://arxiv.org/abs/2601.03938,real-data
FOREVER,claims,Forgetting-curve-inspired memory replay for continual LLM learning; model-centric notion of time via optimizer update magnitude; intensity-aware regularization; tested on 0.6B-13B LMs.,https://arxiv.org/abs/2601.03938,real-data
FOREVER,mindshare,2 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2601.03938,real-data
G-Memory,tax-governance,inspectable,https://arxiv.org/abs/2506.07398,real-data
G-Memory,claims,Hierarchical agentic memory for multi-agent systems with three-tier graph (insight/query/interaction); bi-directional traversal; +20.89% embodied success and +10.12% knowledge QA across 5 benchmarks.,https://arxiv.org/abs/2506.07398,real-data
G-Memory,mindshare,43 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2506.07398,real-data
GAM (General Agentic Memory),tax-governance,inspectable,https://arxiv.org/abs/2511.18423,real-data
GAM (General Agentic Memory),mindshare,19 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2511.18423,real-data
Generative Agents,tax-governance,inspectable,https://arxiv.org/abs/2304.03442,real-data
Genie,tax-governance,opaque,https://arxiv.org/abs/2402.15391,real-data
Genie,mindshare,511 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2402.15391,real-data
H2O,tax-governance,deterministic,https://arxiv.org/abs/2306.14048,real-data
H2O,claims,"Heavy-Hitter Oracle for KV-cache eviction balancing recent and high-impact tokens; up to 29x throughput, 1.9x latency reduction with 20% heavy hitters retained on OPT/LLaMA/GPT-NeoX.",https://arxiv.org/abs/2306.14048,real-data
H2O,mindshare,653 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2306.14048,real-data
HAMI,tax-governance,opaque,https://www.nature.com/articles/s41598-025-10586-x,real-data
HAMI,mindshare,2 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:,real-data
HeLa-Mem,tax-governance,inspectable,https://arxiv.org/abs/2604.16839,real-data
HeLa-Mem,mindshare,below detection threshold,https://api.semanticscholar.org/graph/v1/paper/arXiv:2604.16839,real-data
Human-Like Remembering and Forgetting,tax-governance,inspectable,https://dl.acm.org/doi/10.1145/3765766.3765803,real-data
Human-Like Remembering and Forgetting,mindshare,2 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:,real-data
H²R,tax-governance,inspectable,https://arxiv.org/abs/2509.12810,real-data
H²R,claims,Hierarchical Hindsight Reflection separates high-level planning memory from low-level execution memory; refined continuously through distillation; outperforms ExpeL on two benchmarks.,https://arxiv.org/abs/2509.12810,real-data
H²R,mindshare,4 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2509.12810,real-data
I-JEPA,tax-governance,opaque,https://arxiv.org/abs/2301.08243,real-data
I-JEPA,mindshare,773 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2301.08243,real-data
Inducing Programmatic Skills,tax-governance,inspectable,https://arxiv.org/abs/2504.06821,real-data
Inducing Programmatic Skills,claims,"Agent Skill Induction (ASI) on the fly via program-based skills with verification; +23.5% over static baseline, +11.3% over text-skill, 10.7-15.3% fewer action steps on WebArena.",https://arxiv.org/abs/2504.06821,real-data
Inducing Programmatic Skills,mindshare,43 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2504.06821,real-data
Infini-attention,tax-governance,opaque,https://arxiv.org/abs/2404.07143,real-data
Infini-attention,mindshare,192 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2404.07143,real-data
IterResearch,tax-governance,inspectable,https://arxiv.org/abs/2511.07327,real-data
IterResearch,claims,Iterative paradigm for long-horizon research agents using interaction scaling and evolving report as persistent memory; +14.5pp avg over open agents; gains 3.5%-42.5% extending to 2048 interactions; ICLR 2026.,https://arxiv.org/abs/2511.07327,real-data
IterResearch,mindshare,3 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2511.07327,real-data
JARVIS-1,tax-governance,inspectable,https://arxiv.org/abs/2311.05997,real-data
JARVIS-1,claims,Open-world Minecraft agent combining multimodal LM with multimodal memory of pre-trained knowledge and game survival experiences; completes 200+ tasks; 5x reliability over SOTA on diamond pickaxe.,https://arxiv.org/abs/2311.05997,real-data
Knowledge Graph Tuning,claims,Real-time LLM personalization without parameter updates by extracting personalized factual triples and optimizing user-specific KGs; reduces compute by avoiding back-propagation; tested on GPT-2/Llama2/Llama3.,https://arxiv.org/abs/2405.19686,real-data
Knowledge Graph Tuning,mindshare,6 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2405.19686,real-data
Larimar,tax-governance,editable,https://arxiv.org/abs/2403.11901,real-data
LearnAct,tax-governance,inspectable,https://arxiv.org/abs/2504.13805,real-data
LearnAct,claims,"Human-demonstration-based mobile GUI agent with DemoParser/KnowSeeker/ActExecutor; LearnGUI dataset; Gemini-1.5-Pro 19.3%->51.7%, UI-TARS-7B-SFT 18.1%->32.8% online.",https://arxiv.org/abs/2504.13805,real-data
LearnAct,mindshare,28 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2504.13805,real-data
LEGOMem,tax-governance,inspectable,https://arxiv.org/abs/2510.04851,real-data
LEGOMem,claims,"Modular procedural memory framework for multi-agent LLM workflow automation; decomposes trajectories into reusable units distributed across orchestrator/agents; orchestrator memory aids decomposition, agent memory aids execution.",https://arxiv.org/abs/2510.04851,real-data
LEGOMem,mindshare,12 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2510.04851,real-data
LightMem,tax-governance,inspectable,https://arxiv.org/abs/2510.18866,real-data
LightMem,claims,Sensory/short-term/long-term human-cognition memory system; QA gains up to 7.7% (GPT) and 29.3% (Qwen); token usage reduced 38x/20.9x; API calls reduced 30x/55.5x; offline sleep-time consolidation.,https://arxiv.org/abs/2510.18866,real-data
LightMem,mindshare,48 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2510.18866,real-data
LLM-ACTR / Cognitive LLMs,tax-governance,opaque,https://arxiv.org/abs/2408.09176,real-data
LLM-ACTR / Cognitive LLMs,mindshare,9 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2408.09176,real-data
LM2,tax-governance,opaque,https://arxiv.org/abs/2502.06049,real-data
LM2,claims,"Decoder-only Transformer with auxiliary memory module via cross-attention and gating; +86.3% on BABILong, +5.0% on MMLU; preserves general-purpose capabilities.",https://arxiv.org/abs/2502.06049,real-data
LM2,mindshare,8 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2502.06049,real-data
LongMem,tax-governance,opaque,https://arxiv.org/abs/2306.07174,real-data
LongMem,claims,Frozen backbone LLM + adaptive residual side-network as memory retriever/reader; ~65K token memory bank; outperforms long-context baselines on ChapterBreak; in-context learning gains.,https://arxiv.org/abs/2306.07174,real-data
LongMem,mindshare,172 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2306.07174,real-data
Lyfe Agents,tax-governance,inspectable,https://arxiv.org/abs/2310.02172,real-data
Lyfe Agents,claims,"Real-time generative agents with option-action framework, asynchronous self-monitoring, summarize-and-forget memory; 10-100x lower computational cost; LyfeGame autonomous social reasoning.",https://arxiv.org/abs/2310.02172,real-data
Lyfe Agents,mindshare,59 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2310.02172,real-data
M+ (MemoryLLM),tax-governance,opaque,https://arxiv.org/abs/2502.00592,real-data
M+ (MemoryLLM),claims,Long-term memory mechanism with co-trained retriever extending MemoryLLM from <20K to >160K tokens; latent-space memory pool of 1B parameters compressing past info into hidden states across all layers.,https://arxiv.org/abs/2502.00592,real-data
M+ (MemoryLLM),mindshare,26 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2502.00592,real-data
MAGMA,tax-governance,inspectable,https://arxiv.org/abs/2601.03236,real-data
MAGMA,claims,Multi-graph memory for long-horizon reasoning across semantic/temporal/causal/entity graphs; policy-guided traversal; outperforms SOTA on LoCoMo and LongMemEval; ACL 2026.,https://arxiv.org/abs/2601.03236,real-data
MAGMA,mindshare,16 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2601.03236,real-data
MATTER,tax-governance,opaque,https://arxiv.org/abs/2406.04670,real-data
MATTER,mindshare,4 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2406.04670,real-data
Mem-α,tax-governance,agent-controlled,https://arxiv.org/abs/2509.25911,real-data
Mem-α,claims,"RL framework for agents with core/episodic/semantic memory; trained to decide what to store/structure/update; trained on 30K, generalizes to 400K+ tokens (13x training length).",https://arxiv.org/abs/2509.25911,real-data
Mem-α,mindshare,7 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2509.25911,real-data
MEM1,tax-governance,opaque,https://arxiv.org/abs/2506.15841,real-data
MEM1,claims,RL framework for constant memory across long multi-turn interactions via shared internal state; 3.5x performance improvement and 3.7x memory reduction vs Qwen2.5-14B-Instruct on 16-objective multi-hop QA.,https://arxiv.org/abs/2506.15841,real-data
MEM1,mindshare,105 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2506.15841,real-data
MemAgent,tax-governance,opaque,https://arxiv.org/abs/2507.02259,real-data
MemAgent,claims,Agent workflow processing long documents in segments with overwrite-based memory; extends DAPO for multi-conversation training; 32K-trained extends to 3.5M with <5% loss; 95%+ on 512K RULER.,https://arxiv.org/abs/2507.02259,real-data
MemAgent,mindshare,121 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2507.02259,real-data
MemBART,tax-governance,opaque,https://arxiv.org/abs/2209.07634,real-data
MemBART,claims,Stateful memory-augmented BART for efficient dialogue modeling; separate memory module alongside pre-trained transformer enables information exchange between memory states and current input contexts; tested on 3 dialogue + 2 LM datasets.,https://arxiv.org/abs/2209.07634,real-data
MemBART,mindshare,5 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2209.07634,real-data
Memento,tax-governance,agent-controlled,https://arxiv.org/abs/2508.16153,real-data
Memento,claims,Memory-based online RL via M-MDP with episodic memory and case-selection policy; no LLM fine-tuning; 87.88% Pass@3 on GAIA validation; 4.7-9.6% OOD improvements.,https://arxiv.org/abs/2508.16153,real-data
Memento,mindshare,46 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2508.16153,real-data
MemEvolve,tax-storage,file,https://arxiv.org/abs/2512.18746,real-data
MemEvolve,tax-retrieval,agentic,https://arxiv.org/abs/2512.18746,real-data
MemEvolve,tax-persistence,cross-session,https://arxiv.org/abs/2512.18746,real-data
MemEvolve,tax-update,consolidation,https://arxiv.org/abs/2512.18746,real-data
MemEvolve,tax-unit,episode,https://arxiv.org/abs/2512.18746,real-data
MemEvolve,tax-governance,inspectable,https://arxiv.org/abs/2512.18746,real-data
MemEvolve,claims,"Meta-evolution of agent memory architecture itself, not just experiential knowledge; SmolAgent and Flash-Searcher gains up to 17.06%; EvolveLab self-evolving memory codebase with encode/store/retrieve/manage modules.",https://arxiv.org/abs/2512.18746,real-data
MemEvolve,mindshare,25 citations (Semantic Scholar),https://api.semanticscholar.org/graph/v1/paper/arXiv:2512.18746,real-data
Memformer,tax-governance,opaque,https://arxiv.org/abs/2010.06891,real-data
